R__KQ__R_PP___P___N__P__P_B_P__P___P___b_____n__ppp__ppprn__kb_r,258
R__KQ__RP_P___P__PN__P____B_P__P___P___b_____n__ppp__ppprn__kb_r,254
R__KQ__RP_P___P__PN__P____B_P__P___P___b_____n__ppp__ppprn__kb_r,254
R__KQ__RP_P___P___N__P___PB_P__P___P___b_____n__ppp__ppprn__kb_r,256
R__KQ__RP_P___P___N__P___PB_P__P___P___b_____n__ppp__ppprn__kb_r,256
R__KQ__RPPP___P___N__P____B_P__P_______b___P_n__ppp__ppprn__kb_r,263
R__KQ__RPPP___P___N__P____B_P__P_______b___P_n__ppp__ppprn__kb_r,263
R__KQ__RPPP___P___N__P____B____P___PP__b_____n__ppp__ppprn__kb_r,259
R__KQ__RPPP___P___N__P____B____P___PP__b_____n__ppp__ppprn__kb_r,259
R__KQ__RPPP_______N__PP___B_P__P___P___b_____n__ppp__ppprn__kb_r,254
R__KQ__RPPP_______N__PP___B_P__P___P___b_____n__ppp__ppprn__kb_r,254
R__KQ__RPPP_______N__P____B_P_PP___P___b_____n__ppp__ppprn__kb_r,257
R__KQ__RPPP_______N__P____B_P_PP___P___b_____n__ppp__ppprn__kb_r,257
R__KQ__RPPP___P___N__P____B_P__P___P___b_____n__ppp__ppprn__kb_r,289
R___Q__RPPP_K_P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,250
R___Q__RPPP_K_P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,250
R___Q__RPPPK__P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,255
R___Q__RPPPK__P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,255
R_K_Q__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,254
R_K_Q__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,254
_R_KQ__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,252
_R_KQ__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,252
__RKQ__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,254
__RKQ__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,254
R__KQ___PPP___PR__N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,252
R__KQ___PPP___PR__N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,252
R__KQ___PPP___P___N__P_R__B_P__P___P_________n__ppp__ppprn__kb_r,408
R__KQ___PPP___P___N__P_R__B_P__P___P_________n__ppp__ppprn__kb_r,408
R__KQ__RPPP___P___N__P_b__B_P__P___P_________n__ppp__ppprn__kb_r,408
R___Q__RPPPK__P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,204
R___Q__RPPPK__P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,204
R_K_Q__RPPP___P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,203
R_K_Q__RPPP___P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,203
R__KQ__RPPP_N_P______b____B_P__P___P_________n__ppp__ppprn__kb_r,206
R__KQ__RPPP_N_P______b____B_P__P___P_________n__ppp__ppprn__kb_r,206
R__KQ__RPPP_B_P___N__b______P__P___P_________n__ppp__ppprn__kb_r,201
R__KQ__RPPP_B_P___N__b______P__P___P_________n__ppp__ppprn__kb_r,201
R__K___RPPP_Q_P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,201
R__K___RPPP_Q_P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,201
R__KQ__RPPP_______N__P____B_P__P___P_________n__ppp__ppprn__kb_r,356
R__KQ__RPPP_______N__P____B_P__P___P_________n__ppp__ppprn__kb_r,356
R__KQ__RPPP___P___N__b____B_P__P___P_________n__ppp__ppprn__kb_r,356
R___Q__RPPP_K_P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,249
R___Q__RPPP_K_P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,249
R___Q__RPPPK__P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R___Q__RPPPK__P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R_K_Q__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,253
R_K_Q__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,253
_R_KQ__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,251
_R_KQ__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,251
__RKQ__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,253
__RKQ__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,253
R__KQ___PPP___PR__N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,251
R__KQ___PPP___PR__N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,251
R__KQ___PPP___P___N__P_R__B_P__P___P_b_______n__ppp__ppprn__kb_r,252
R__KQ___PPP___P___N__P_R__B_P__P___P_b_______n__ppp__ppprn__kb_r,252
R__KQ_R_PPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,249
R__KQ_R_PPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,249
R__KQR__PPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,248
R__KQR__PPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,248
R__KQ__RPPP_N_P______P____B_P__P___P_b_______n__ppp__ppprn__kb_r,255
R__KQ__RPPP_N_P______P____B_P__P___P_b_______n__ppp__ppprn__kb_r,255
R__KQ__RPPP___P______P____B_P__P_N_P_b_______n__ppp__ppprn__kb_r,257
R__KQ__RPPP___P______P____B_P__P_N_P_b_______n__ppp__ppprn__kb_r,257
R__KQ__RPPP___P______P__N_B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R__KQ__RPPP___P______P__N_B_P__P___P_b_______n__ppp__ppprn__kb_r,254
RN_KQ__RPPP___P______P____B_P__P___P_b_______n__ppp__ppprn__kb_r,253
RN_KQ__RPPP___P______P____B_P__P___P_b_______n__ppp__ppprn__kb_r,253
R__KQ__RPPP___P___NB_P______P__P___P_b_______n__ppp__ppprn__kb_r,251
R__KQ__RPPP___P___NB_P______P__P___P_b_______n__ppp__ppprn__kb_r,251
R__KQ__RPPP_B_P___N__P______P__P___P_b_______n__ppp__ppprn__kb_r,249
R__KQ__RPPP_B_P___N__P______P__P___P_b_______n__ppp__ppprn__kb_r,249
R__KQB_RPPP___P___N__P______P__P___P_b_______n__ppp__ppprn__kb_r,248
R__KQB_RPPP___P___N__P______P__P___P_b_______n__ppp__ppprn__kb_r,248
R__KQ__RPPP___P__BN__P______P__P___P_b_______n__ppp__ppprn__kb_r,246
R__KQ__RPPP___P__BN__P______P__P___P_b_______n__ppp__ppprn__kb_r,246
R__KQ__RPPP___P___N__P______P__P_B_P_b_______n__ppp__ppprn__kb_r,285
R__KQ__RPPP___P___N__P______P__P_B_P_b_______n__ppp__ppprn__kb_r,285
R__KQ__RPPP___P___N__P______P__P___P_b__B____n__ppp__ppprn__kb_r,253
R__KQ__RPPP___P___N__P______P__P___P_b__B____n__ppp__ppprn__kb_r,253
R__K___RPPP_Q_P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,249
R__K___RPPP_Q_P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,249
R__K___RPPP___P___N_QP____B_P__P___P_b_______n__ppp__ppprn__kb_r,259
R__K___RPPP___P___N_QP____B_P__P___P_b_______n__ppp__ppprn__kb_r,259
R__K___RPPP__QP___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,256
R__K___RPPP__QP___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,256
R__K___RPPP___P___N__PQ___B_P__P___P_b_______n__ppp__ppprn__kb_r,255
R__K___RPPP___P___N__PQ___B_P__P___P_b_______n__ppp__ppprn__kb_r,255
R__K_Q_RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,247
R__K_Q_RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,247
R__K__QRPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,251
R__K__QRPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,251
R__K___RPPPQ__P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,256
R__K___RPPPQ__P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,256
R__KQ__R_PP___P_P_N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R__KQ__R_PP___P_P_N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R__KQ__R_PP___P___N__P__P_B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R__KQ__R_PP___P___N__P__P_B_P__P___P_b_______n__ppp__ppprn__kb_r,254
R__KQ__RP_P___P__PN__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,250
R__KQ__RP_P___P__PN__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,250
R__KQ__RP_P___P___N__P___PB_P__P___P_b_______n__ppp__ppprn__kb_r,252
R__KQ__RP_P___P___N__P___PB_P__P___P_b_______n__ppp__ppprn__kb_r,252
R__KQ__RPPP___P___N__P____B_P__P_____b_____P_n__ppp__ppprn__kb_r,259
R__KQ__RPPP___P___N__P____B_P__P_____b_____P_n__ppp__ppprn__kb_r,259
R__KQ__RPPP___P___N__P____B____P___PPb_______n__ppp__ppprn__kb_r,252
R__KQ__RPPP___P___N__P____B____P___PPb_______n__ppp__ppprn__kb_r,252
R__KQ__RPPP___P___N__P____B____P___P_P_______n__ppp__ppprn__kb_r,443
R__KQ__RPPP___P___N__P____B____P___P_P_______n__ppp__ppprn__kb_r,443
R__KQ__RPPP___P___N__P____B_P__P___P_b_______n__ppp__ppprn__kb_r,443
R___Q__RPPP_K_P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,250
R___Q__RPPP_K_P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,250
R___Q__RPPPK__P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,255
R___Q__RPPPK__P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,255
R_K_Q__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,254
R_K_Q__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,254
_R_KQ__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,252
_R_KQ__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,252
__RKQ__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,254
__RKQ__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,254
R__KQ___PPP___PR__N__P____B_P__P___P________bn__ppp__ppprn__kb_r,252
R__KQ___PPP___PR__N__P____B_P__P___P________bn__ppp__ppprn__kb_r,252
R__KQ___PPP___P___N__P_R__B_P__P___P________bn__ppp__ppprn__kb_r,253
R__KQ___PPP___P___N__P_R__B_P__P___P________bn__ppp__ppprn__kb_r,253
R__KQ_R_PPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,250
R__KQ_R_PPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,250
R__KQR__PPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,249
R__KQR__PPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,249
R__KQ__RPPP_N_P______P____B_P__P___P________bn__ppp__ppprn__kb_r,256
R__KQ__RPPP_N_P______P____B_P__P___P________bn__ppp__ppprn__kb_r,256
R__KQ__RPPP___P______P____B_P__P_N_P________bn__ppp__ppprn__kb_r,258
R__KQ__RPPP___P______P____B_P__P_N_P________bn__ppp__ppprn__kb_r,258
R__KQ__RPPP___P______P__N_B_P__P___P________bn__ppp__ppprn__kb_r,255
R__KQ__RPPP___P______P__N_B_P__P___P________bn__ppp__ppprn__kb_r,255
RN_KQ__RPPP___P______P____B_P__P___P________bn__ppp__ppprn__kb_r,254
RN_KQ__RPPP___P______P____B_P__P___P________bn__ppp__ppprn__kb_r,254
R__KQ__RPPP___P___NB_P______P__P___P________bn__ppp__ppprn__kb_r,252
R__KQ__RPPP___P___NB_P______P__P___P________bn__ppp__ppprn__kb_r,252
R__KQ__RPPP_B_P___N__P______P__P___P________bn__ppp__ppprn__kb_r,250
R__KQ__RPPP_B_P___N__P______P__P___P________bn__ppp__ppprn__kb_r,250
R__KQB_RPPP___P___N__P______P__P___P________bn__ppp__ppprn__kb_r,249
R__KQB_RPPP___P___N__P______P__P___P________bn__ppp__ppprn__kb_r,249
R__KQ__RPPP___P__BN__P______P__P___P________bn__ppp__ppprn__kb_r,247
R__KQ__RPPP___P__BN__P______P__P___P________bn__ppp__ppprn__kb_r,247
R__KQ__RPPP___P___N__P______P__P_B_P________bn__ppp__ppprn__kb_r,286
R__KQ__RPPP___P___N__P______P__P_B_P________bn__ppp__ppprn__kb_r,286
R__KQ__RPPP___P___N__P______P__P___P____B___bn__ppp__ppprn__kb_r,254
R__KQ__RPPP___P___N__P______P__P___P____B___bn__ppp__ppprn__kb_r,254
R__K___RPPP_Q_P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,250
R__K___RPPP_Q_P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,250
R__K___RPPP___P___N_QP____B_P__P___P________bn__ppp__ppprn__kb_r,260
R__K___RPPP___P___N_QP____B_P__P___P________bn__ppp__ppprn__kb_r,260
R__K___RPPP__QP___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,257
R__K___RPPP__QP___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,257
R__K___RPPP___P___N__PQ___B_P__P___P________bn__ppp__ppprn__kb_r,256
R__K___RPPP___P___N__PQ___B_P__P___P________bn__ppp__ppprn__kb_r,256
R__K_Q_RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,248
R__K_Q_RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,248
R__K__QRPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,252
R__K__QRPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,252
R__K___RPPPQ__P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,257
R__K___RPPPQ__P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,257
R__KQ__R_PP___P_P_N__P____B_P__P___P________bn__ppp__ppprn__kb_r,255
R__KQ__R_PP___P_P_N__P____B_P__P___P________bn__ppp__ppprn__kb_r,255
R__KQ__R_PP___P___N__P__P_B_P__P___P________bn__ppp__ppprn__kb_r,255
R__KQ__R_PP___P___N__P__P_B_P__P___P________bn__ppp__ppprn__kb_r,255
R__KQ__RP_P___P__PN__P____B_P__P___P________bn__ppp__ppprn__kb_r,251
R__KQ__RP_P___P__PN__P____B_P__P___P________bn__ppp__ppprn__kb_r,251
R__KQ__RP_P___P___N__P___PB_P__P___P________bn__ppp__ppprn__kb_r,253
R__KQ__RP_P___P___N__P___PB_P__P___P________bn__ppp__ppprn__kb_r,253
R__KQ__RPPP___P___N__P____B_P__P___________Pbn__ppp__ppprn__kb_r,257
R__KQ__RPPP___P___N__P____B_P__P___________Pbn__ppp__ppprn__kb_r,257
R__KQ__RPPP___P___N__P____B_P__P____________Pn__ppp__ppprn__kb_r,410
R__KQ__RPPP___P___N__P____B_P__P____________Pn__ppp__ppprn__kb_r,410
R__KQ__RPPP___P___N__P____B_P__P___P________bn__ppp__ppprn__kb_r,410
R___Q__RPPP_K_P___N__P____B_P__P___P_________n__ppp__ppprnb_kb_r,250
R___Q__RPPP_K_P___N__P____B_P__P___P_________n__ppp__ppprnb_kb_r,250
R___Q__RPPPK__P___N__P____B_P__P___P_________n__ppp__ppprnb_kb_r,255
R___Q__RPPPK__P___N__P____B_P__P___P_________n__ppp__ppprnb_kb_r,255
R__KQ__RPPP___P___N__P____B_P__P___P_________n__ppp__ppprnb_kb_r,255
R___Q__RPPP_K_P___N__P____B_P_bP___P_________n__ppp_bppprn__k__r,247
R___Q__RPPP_K_P___N__P____B_P_bP___P_________n__ppp_bppprn__k__r,247
R___Q__RPPPK__P___N__P____B_P_bP___P_________n__ppp_bppprn__k__r,252
R___Q__RPPPK__P___N__P____B_P_bP___P_________n__ppp_bppprn__k__r,252
R__KQ__RPPP___P___N__P____B_P_bP___P_________n__ppp_bppprn__k__r,252
R___Q__RPPP_K_P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,244
R___Q__RPPP_K_P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,244
R___Q__RPPPK__P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,249
R___Q__RPPPK__P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,249
R_K_Q__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,248
R_K_Q__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,248
_R_KQ__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,246
_R_KQ__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,246
__RKQ__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,248
__RKQ__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,248
R__KQ___PPP___PR__N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,246
R__KQ___PPP___PR__N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,246
R__KQ___PPP___P___N__P_R__B_P_bP___P_______b_n__ppp__ppprn__k__r,247
R__KQ___PPP___P___N__P_R__B_P_bP___P_______b_n__ppp__ppprn__k__r,247
R__KQ_R_PPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,244
R__KQ_R_PPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,244
R__KQR__PPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,243
R__KQR__PPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,243
R__KQ__RPPP_N_P______P____B_P_bP___P_______b_n__ppp__ppprn__k__r,250
R__KQ__RPPP_N_P______P____B_P_bP___P_______b_n__ppp__ppprn__k__r,250
R__KQ__RPPP___P______P____B_P_bP_N_P_______b_n__ppp__ppprn__k__r,252
R__KQ__RPPP___P______P____B_P_bP_N_P_______b_n__ppp__ppprn__k__r,252
R__KQ__RPPP___P___N__P____B_P_bP___P_______b_n__ppp__ppprn__k__r,252
R___Q__RPPP_K_P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,245
R___Q__RPPP_K_P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,245
R___Q__RPPPK__P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,250
R___Q__RPPPK__P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,250
R_K_Q__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,249
R_K_Q__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,249
_R_KQ__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,247
_R_KQ__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,247
__RKQ__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,249
__RKQ__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,249
R__KQ___PPP___PR__N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,247
R__KQ___PPP___PR__N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,247
R__KQ___PPP___P___N__P_R__B_P_bP__bP_________n__ppp__ppprn__k__r,248
R__KQ___PPP___P___N__P_R__B_P_bP__bP_________n__ppp__ppprn__k__r,248
R__KQ_R_PPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,245
R__KQ_R_PPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,245
R__KQR__PPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,244
R__KQR__PPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,244
R__KQ__RPPP_N_P______P____B_P_bP__bP_________n__ppp__ppprn__k__r,251
R__KQ__RPPP_N_P______P____B_P_bP__bP_________n__ppp__ppprn__k__r,251
R__KQ__RPPP___P___N__P____B_P_bP__bP_________n__ppp__ppprn__k__r,251
R___Q__RPPP_K_P___N__P___bB_P_bP___P_________n__ppp__ppprn__k__r,246
R___Q__RPPP_K_P___N__P___bB_P_bP___P_________n__ppp__ppprn__k__r,246
R___Q__RPPPK__P___N__P___bB_P_bP___P_________n__ppp__ppprn__k__r,251
R___Q__RPPPK__P___N__P___bB_P_bP___P_________n__ppp__ppprn__k__r,251
R__KQ__RPPP___P___N__P___bB_P_bP___P_________n__ppp__ppprn__k__r,251
R___Q__RPPP_K_P_b_N__P____B_P_bP___P_________n__ppp__ppprn__k__r,247
R___Q__RPPP_K_P_b_N__P____B_P_bP___P_________n__ppp__ppprn__k__r,247
R___Q__RPPPK__P_b_N__P____B_P_bP___P_________n__ppp__ppprn__k__r,252
R___Q__RPPPK__P_b_N__P____B_P_bP___P_________n__ppp__ppprn__k__r,252
R__KQ__RPPP___P_b_N__P____B_P_bP___P_________n__ppp__ppprn__k__r,252
R___Q__RPPP_K_P___N__P____B_P_bP___P____p____n___pp__ppprn__kb_r,250
R___Q__RPPP_K_P___N__P____B_P_bP___P____p____n___pp__ppprn__kb_r,250
R___Q__RPPPK__P___N__P____B_P_bP___P____p____n___pp__ppprn__kb_r,255
R___Q__RPPPK__P___N__P____B_P_bP___P____p____n___pp__ppprn__kb_r,255
R__KQ__RPPP___P___N__P____B_P_bP___P____p____n___pp__ppprn__kb_r,255
R___Q__RPPP_K_P___N__P____B_P_bPp__P_________n___pp__ppprn__kb_r,248
R___Q__RPPP_K_P___N__P____B_P_bPp__P_________n___pp__ppprn__kb_r,248
R___Q__RPPPK__P___N__P____B_P_bPp__P_________n___pp__ppprn__kb_r,253
R___Q__RPPPK__P___N__P____B_P_bPp__P_________n___pp__ppprn__kb_r,253
R__KQ__RPPP___P___N__P____B_P_bPp__P_________n___pp__ppprn__kb_r,253
R___Q__RPPP_K_P___N__P____B_P_bP___P_____p___n__p_p__ppprn__kb_r,250
R___Q__RPPP_K_P___N__P____B_P_bP___P_____p___n__p_p__ppprn__kb_r,250
R___Q__RPPPK__P___N__P____B_P_bP___P_____p___n__p_p__ppprn__kb_r,255
R___Q__RPPPK__P___N__P____B_P_bP___P_____p___n__p_p__ppprn__kb_r,255
R__KQ__RPPP___P___N__P____B_P_bP___P_____p___n__p_p__ppprn__kb_r,255
R___Q__RPPP_K_P___N__P____B_P_bP_p_P_________n__p_p__ppprn__kb_r,248
R___Q__RPPP_K_P___N__P____B_P_bP_p_P_________n__p_p__ppprn__kb_r,248
R___Q__RPPPK__P___N__P____B_P_bP_p_P_________n__p_p__ppprn__kb_r,253
R___Q__RPPPK__P___N__P____B_P_bP_p_P_________n__p_p__ppprn__kb_r,253
R__KQ__RPPP___P___N__P____B_P_bP_p_P_________n__p_p__ppprn__kb_r,253
R___Q__RPPP_K_P___N__P____B_P_bP___P______p__n__pp___ppprn__kb_r,251
R___Q__RPPP_K_P___N__P____B_P_bP___P______p__n__pp___ppprn__kb_r,251
R__KQ__RPPP___P___N__P____B_P_bP___P______p__n__pp___ppprn__kb_r,251
R___Q__RPPP_K_P___N__P____B_P_bP__pP_________n__pp___ppprn__kb_r,254
R___Q__RPPP_K_P___N__P____B_P_bP__pP_________n__pp___ppprn__kb_r,254
R__KQ__RPPP___P___N__P____B_P_bP__pP_________n__pp___ppprn__kb_r,254
R___Q__RPPP_K_P___N__P____B_P_bP___P_________np_ppp__p_prn__kb_r,248
R___Q__RPPP_K_P___N__P____B_P_bP___P_________np_ppp__p_prn__kb_r,248
R___Q__RPPPK__P___N__P____B_P_bP___P_________np_ppp__p_prn__kb_r,253
R___Q__RPPPK__P___N__P____B_P_bP___P_________np_ppp__p_prn__kb_r,253
R__KQ__RPPP___P___N__P____B_P_bP___P_________np_ppp__p_prn__kb_r,253
R___Q__RPPP_K_P___N__P____B_P_bP___P__p______n__ppp__p_prn__kb_r,249
R___Q__RPPP_K_P___N__P____B_P_bP___P__p______n__ppp__p_prn__kb_r,249
R___Q__RPPPK__P___N__P____B_P_bP___P__p______n__ppp__p_prn__kb_r,254
R___Q__RPPPK__P___N__P____B_P_bP___P__p______n__ppp__p_prn__kb_r,254
R__KQ__RPPP___P___N__P____B_P_bP___P__p______n__ppp__p_prn__kb_r,254
R___Q__RPPP_K_P___N__P____B_P_bP___P_________n_pppp__pp_rn__kb_r,248
R___Q__RPPP_K_P___N__P____B_P_bP___P_________n_pppp__pp_rn__kb_r,248
R___Q__RPPPK__P___N__P____B_P_bP___P_________n_pppp__pp_rn__kb_r,253
R___Q__RPPPK__P___N__P____B_P_bP___P_________n_pppp__pp_rn__kb_r,253
R__KQ__RPPP___P___N__P____B_P_bP___P_________n_pppp__pp_rn__kb_r,253
R___Q__RPPP_K_P___N__P____B_P_bP___P___p_____n__ppp__pp_rn__kb_r,249
R___Q__RPPP_K_P___N__P____B_P_bP___P___p_____n__ppp__pp_rn__kb_r,249
R___Q__RPPPK__P___N__P____B_P_bP___P___p_____n__ppp__pp_rn__kb_r,254
R___Q__RPPPK__P___N__P____B_P_bP___P___p_____n__ppp__pp_rn__kb_r,254
R__KQ__RPPP___P___N__P____B_P_bP___P___p_____n__ppp__pp_rn__kb_r,254
R___Q__RPPP_K_P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,249
R___Q__RPPP_K_P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,249
R___Q__RPPPK__P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,255
R___Q__RPPPK__P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,255
R_K_Q__RPPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,254
R_K_Q__RPPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,254
_R_KQ__RPPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,252
_R_KQ__RPPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,252
__RKQ__RPPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,254
__RKQ__RPPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,254
R__KQ___PPP___PR__N__P____B____P___PP________n__pppb_ppprn_k_b_r,252
R__KQ___PPP___PR__N__P____B____P___PP________n__pppb_ppprn_k_b_r,252
R__KQ___PPP___P___N__P_R__B____P___PP________n__pppb_ppprn_k_b_r,253
R__KQ___PPP___P___N__P_R__B____P___PP________n__pppb_ppprn_k_b_r,253
R__KQ_R_PPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,250
R__KQ_R_PPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,250
R__KQR__PPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,249
R__KQR__PPP___P___N__P____B____P___PP________n__pppb_ppprn_k_b_r,249
R__KQ__RPPP___P______P____B_N__P___PP________n__pppb_ppprn_k_b_r,259
R__KQ__RPPP___P______P____B_N__P___PP________n__pppb_ppprn_k_b_r,259
R__KQ__RPPP_N_P______P____B____P___PP________n__pppb_ppprn_k_b_r,254
R__KQ__RPPP_N_P______P____B____P___PP________n__pppb_ppprn_k_b_r,254
R__KQ__RPPP___P______P____B____P_N_PP________n__pppb_ppprn_k_b_r,258
R__KQ__RPPP___P______P____B____P_N_PP________n__pppb_ppprn_k_b_r,258
